BIGConf,audiofile,framedurationms,kbitspersecond,PER,exp,PLC,pesq,stoi
0,mic_M01_si453,10.0,32,0.3,4,RepeatPreviousPLC,1.3185489177703857,0.8917986730401563
0,mic_M01_si453,10.0,32,0.3,4,Pattern,1.3493285179138184,0.8882995767791045
0,mic_M01_si453,10.0,32,0.3,5,AllZeroesPLC,1.1555237770080566,0.7840584339317851
0,mic_M01_si453,10.0,32,0.3,5,RepeatPreviousPLC,1.2704887390136719,0.8871309968607228
0,mic_M01_si453,10.0,32,0.3,5,Pattern,1.2662827968597412,0.8716583338346261
0,mic_M01_si453,10.0,32,0.3,6,AllZeroesPLC,1.2030439376831055,0.8400463996195803
0,mic_M01_si453,10.0,32,0.3,6,RepeatPreviousPLC,1.315926432609558,0.901606490487343
0,mic_M01_si453,10.0,32,0.3,6,Pattern,1.2807880640029907,0.8886542844897438
0,mic_M01_si453,10.0,32,0.3,7,AllZeroesPLC,1.341684103012085,0.8556211112917893
0,mic_M01_si453,10.0,32,0.3,7,RepeatPreviousPLC,1.3147921562194824,0.8935988840278125
0,mic_M01_si453,10.0,32,0.3,7,Pattern,1.2601268291473389,0.8854063251932535
0,mic_M01_si453,10.0,32,0.3,8,AllZeroesPLC,1.1709766387939453,0.8112878356787431
0,mic_M01_si453,10.0,32,0.3,8,RepeatPreviousPLC,1.2700364589691162,0.8637326143126925
0,mic_M01_si453,10.0,32,0.3,8,Pattern,1.2560112476348877,0.8558848590212119
0,mic_M01_si453,10.0,32,0.3,9,AllZeroesPLC,1.1498026847839355,0.8326654904701364
0,mic_M01_si453,10.0,32,0.3,9,RepeatPreviousPLC,1.25715970993042,0.8736766904800961
0,mic_M01_si453,10.0,32,0.3,9,Pattern,1.1791610717773438,0.8588157010742421
0,mic_M05_sa1,10.0,32,0.3,0,AllZeroesPLC,1.2253665924072266,0.8369078591864203
0,mic_M05_sa1,10.0,32,0.3,0,RepeatPreviousPLC,1.3667106628417969,0.8661680920578936
0,mic_M05_sa1,10.0,32,0.3,0,Pattern,1.3350582122802734,0.8613498915759144
0,mic_M05_sa1,10.0,32,0.3,1,AllZeroesPLC,1.1842923164367676,0.7871623185265945
0,mic_M05_sa1,10.0,32,0.3,1,RepeatPreviousPLC,1.457369327545166,0.8756188995073777
0,mic_M05_sa1,10.0,32,0.3,1,Pattern,1.422589898109436,0.8704501005593306
0,mic_M05_sa1,10.0,32,0.3,2,AllZeroesPLC,1.2714897394180298,0.8609958629694978
0,mic_M05_sa1,10.0,32,0.3,2,RepeatPreviousPLC,1.4955775737762451,0.903641421940997
0,mic_M05_sa1,10.0,32,0.3,2,Pattern,1.4048545360565186,0.8890660383896661
0,mic_M05_sa1,10.0,32,0.3,3,AllZeroesPLC,1.245330810546875,0.7852816607879759
0,mic_M05_sa1,10.0,32,0.3,3,RepeatPreviousPLC,1.4210951328277588,0.8764512873509132
0,mic_M05_sa1,10.0,32,0.3,3,Pattern,1.2803945541381836,0.8516183742029393
0,mic_M05_sa1,10.0,32,0.3,4,AllZeroesPLC,1.3583303689956665,0.8553349124909155
0,mic_M05_sa1,10.0,32,0.3,4,RepeatPreviousPLC,1.5110015869140625,0.8867630924519166
0,mic_M05_sa1,10.0,32,0.3,4,Pattern,1.35466468334198,0.8824651333842259
0,mic_M05_sa1,10.0,32,0.3,5,AllZeroesPLC,1.501406192779541,0.866798182925733
0,mic_M05_sa1,10.0,32,0.3,5,RepeatPreviousPLC,1.726785659790039,0.9139411267635601
0,mic_M05_sa1,10.0,32,0.3,5,Pattern,1.489867925643921,0.9061755479056293
0,mic_M05_sa1,10.0,32,0.3,6,AllZeroesPLC,1.226025938987732,0.835712756279126
0,mic_M05_sa1,10.0,32,0.3,6,RepeatPreviousPLC,1.469770073890686,0.8660004315219428
0,mic_M05_sa1,10.0,32,0.3,6,Pattern,1.3148736953735352,0.8356875205709419
0,mic_M05_sa1,10.0,32,0.3,7,AllZeroesPLC,1.2603882551193237,0.8145778575891509
0,mic_M05_sa1,10.0,32,0.3,7,RepeatPreviousPLC,1.4393227100372314,0.8621422012649373
0,mic_M05_sa1,10.0,32,0.3,7,Pattern,1.28915274143219,0.8441414940607705
0,mic_M05_sa1,10.0,32,0.3,8,AllZeroesPLC,1.3256183862686157,0.8836190914182779
0,mic_M05_sa1,10.0,32,0.3,8,RepeatPreviousPLC,1.4201850891113281,0.8995928925593295
0,mic_M05_sa1,10.0,32,0.3,8,Pattern,1.4123377799987793,0.890497769569729
0,mic_M05_sa1,10.0,32,0.3,9,AllZeroesPLC,1.2516229152679443,0.8361028718385195
0,mic_M05_sa1,10.0,32,0.3,9,RepeatPreviousPLC,1.4230715036392212,0.8764941367071001
0,mic_M05_sa1,10.0,32,0.3,9,Pattern,1.3172366619110107,0.859952615390007
